id,title,normalized_title,level,category,company,location,salary,full_time,part_time,internship,temporary,updated,collected_at
-37102525343639118,Oracle/.Net Software Engineer,oracle .net software engineer,Middle,Software / Embedded Engineer,Bank Pivdenny,Віддалено,,1,0,0,0,2026-04-24,2026-05-16
-4086936330857499419,Senior Java Engineer,senior java engineer,Senior,Java Developer,Patrianna Limited,Віддалено,,1,0,0,0,2026-04-23,2026-05-16
6065176858877018947,Middle Full-Stack TypeScript Developer,middle full-stack typescript developer,Middle,Full Stack Developer,Bell & Holmes,Віддалено,,1,0,0,0,2026-04-27,2026-05-16
-2500530893804561587,Fullstack developer (Node.js + Next.js/React),fullstack developer node.js + next.js react,Middle,Full Stack Developer,EVOPLAY,Віддалено,,1,0,0,0,2026-04-27,2026-05-16
-4164798651838083972,Database Administrator (MongoDB),database administrator mongodb,Middle,System Administrator / Network Engineer,A-IT,Віддалено,,1,0,0,0,2026-05-04,2026-05-16
-9144334660995828836,Lead Java/Fullstack Developer (Backoffice),lead java fullstack developer backoffice,Senior,Full Stack Developer,Patrianna Limited,Віддалено,,1,0,0,0,2026-04-30,2026-05-16
5089604784783463237,Senior Data Analyst (Business Data),senior data analyst business data,Senior,Data Analyst,Uklon,Віддалено,,1,0,0,0,2026-04-27,2026-05-16
3982029645520874716,Senior Laravel & React Full Stack Engineer — Remote,senior laravel react full stack engineer remote,Senior,Full Stack Developer,Max Facilitation,Віддалено,,1,0,0,0,2026-05-13,2026-05-16
4501019042850303803,Full-Stack Developer (Node.js / Browser SDK),full-stack developer node.js browser sdk,Middle,Full Stack Developer,toogeza,Віддалено,,1,0,0,0,2026-05-07,2026-05-16
-4699772797012201434,Senior .NET Developer,senior .net developer,Senior,.NET Developer,Covent IT,Віддалено,,1,0,0,0,2026-04-28,2026-05-16
6958067535980637208,"Senior Java Backend Engineer (Core Java, Trading Systems)",senior java backend engineer core java trading systems,Senior,Backend Developer,Vistulo (for a major N. American bank),Віддалено,,1,0,0,0,2026-04-27,2026-05-16
5970251142580759412,Data Scientist - Remote,data scientist - remote,Middle,ML / AI Engineer,Link Group,Віддалено,,1,0,0,0,2026-04-19,2026-05-16
125024330329249721,Senior Full Stack Developer (Node.js/React),senior full stack developer node.js react,Senior,Full Stack Developer,LeanyLabs,Віддалено,,1,0,0,0,2026-04-21,2026-05-16
-3452132034148571548,Senior .NET Engineer,senior .net engineer,Senior,.NET Developer,Star,Віддалено,,1,0,0,0,2026-05-11,2026-05-16
6356727353630814016,Full-Stack Developer (RoR + React),full-stack developer ror + react,Middle,Full Stack Developer,MWDN,Віддалено,,1,0,0,0,2026-04-28,2026-05-16
-5988055350629227146,Senior Full Stack PHP Developer,senior full stack php developer,Senior,Full Stack Developer,Mobilunity,Віддалено,,1,0,0,0,2026-04-30,2026-05-16
-4448796133753801634,Senior Java Engineer with Solr/OpenSearch (#5020),senior java engineer with solr opensearch #5020,Senior,Java Developer,N-iX,Віддалено,,1,0,0,0,2026-05-06,2026-05-16
-7098976872896700059,Manual QA Specialist,manual qa specialist,Middle,QA Manual Engineer,Dripify,Віддалено,,1,0,0,0,2026-04-17,2026-05-16
-8378801686937741555,FullStack Software Engineer (Java/Kotlin and React),fullstack software engineer java kotlin and react,Middle,Full Stack Developer,CoreWillSoft GmbH,Віддалено,,1,0,0,0,2026-05-04,2026-05-16
-8717483572694659960,Principal DevOps Engineer,principal devops engineer,Senior,DevOps / SRE Engineer,Adaptiq,Віддалено,,1,0,0,0,2026-05-15,2026-05-16
7098129794819361456,Senior Go Developer,senior go developer,Senior,Backend Developer,RemoDevs,Віддалено,,1,0,0,0,2026-05-14,2026-05-16
-7928160846508017681,"Senior PHP Developer (Backend-focused, React.js as a plus)",senior php developer backend-focused react.js as a plus,Senior,Backend Developer,iPay,Віддалено,,1,0,0,0,2026-05-06,2026-05-16
2413154723083367067,Front-end (Angular) Developer,front-end angular developer,Middle,Frontend Developer,IT SmartFlex,Віддалено,,1,0,0,0,2026-04-30,2026-05-16
-5172087058112012180,Flutter developer,flutter developer,Middle,Mobile Developer,Genesis,Віддалено,,1,0,0,0,2026-05-01,2026-05-16
8250737161762839244,Back-end Developer @ Order Group,back-end developer order group,Middle,Backend Developer,Order Group,Віддалено,,1,0,0,0,2026-05-06,2026-05-16
1733296437367437810,"DevOps System Architect (Remote, Backend or Frontend Infrastructure)",devops system architect remote backend or frontend infrastructure,Senior,Frontend Developer,Orange Uni,Віддалено,2 000 - 3 000 $,1,0,0,0,2026-04-22,2026-05-16
-4701281838789174782,Senior Python Developer in Hosting Services (Development & Infrastructure) Team (#1101),senior python developer in hosting services development infrastructure team #1101,Senior,Python Developer,ZONE3000,Віддалено,,1,0,0,0,2026-05-04,2026-05-16
-384329631095574500,Senior Full Stack Engineer (blockchain experience),senior full stack engineer blockchain experience,Senior,Full Stack Developer,IdeaSoft.io,Віддалено,,1,0,0,0,2026-04-20,2026-05-16
782801987325196181,Senior Java Engineer,senior java engineer,Senior,Java Developer,B2Spin Limited,Віддалено,,1,0,0,0,2026-05-07,2026-05-16
-3822721184488141911,Junior Python developer,junior python developer,Junior,Python Developer,UncleSolutions,Віддалено,21 000 - 61 000 грн,1,0,0,0,2026-05-14,2026-05-16
-5627693035167792694,Backend Engineer (Node.js) — Dressly,backend engineer node.js dressly,Middle,Backend Developer,SKELAR,Віддалено,,1,0,0,0,2026-05-07,2026-05-16
-3700925961916582138,Senior Fullstack Developer (for our partner group),senior fullstack developer for our partner group,Senior,Full Stack Developer,FYST,Віддалено,,1,0,0,0,2026-04-27,2026-05-16
-3041574757133521021,Senior Full Stack JS Engineer,senior full stack js engineer,Senior,Full Stack Developer,NineTwoThree Studio,Віддалено,,1,0,0,0,2026-05-01,2026-05-16
-6455118675386430399,Golang Developer (Poland),golang developer poland,Middle,Backend Developer,Recorded Future,Віддалено,,1,0,0,0,2026-05-12,2026-05-16
4095124030238727124,QA Engineer,qa engineer,Middle,QA Manual Engineer,Softermii,Віддалено,,1,0,0,0,2026-04-28,2026-05-16
-8016634038539703689,Frontend Developer,frontend developer,Middle,Frontend Developer,Zelh,Віддалено,,1,0,0,0,2026-05-14,2026-05-16
-4672325042655108266,Senior ML Platform Reliability & Infrastructure Engineer @ Holisticon Connect,senior ml platform reliability infrastructure engineer holisticon connect,Senior,DevOps / SRE Engineer,Holisticon Connect,Віддалено,,1,0,0,0,2026-04-16,2026-05-16
6483318358200316598,Senior DevOps(AWS) Engineer,senior devopsaws engineer,Senior,Cloud Engineer,Mobilunity,Віддалено,,1,0,0,0,2026-04-24,2026-05-16
-5507239134787711755,Data Platform Engineer @ Elitmind,data platform engineer elitmind,Middle,Data Engineer,Elitmind,Віддалено,,1,0,0,0,2026-04-30,2026-05-16
6494103745497822224,Senior iOS Developer,senior ios developer,Senior,Mobile Developer,RBI Retail Innovation,Віддалено,,1,0,0,0,2026-05-14,2026-05-16
-2412610607701839009,Automation QA Engineer,automation qa engineer,Middle,QA Automation Engineer,Galaktica,Віддалено,,1,0,0,0,2026-05-15,2026-05-16
1562693143238986275,Senior Python Engineer (travel to the Netherlands required),senior python engineer travel to the netherlands required,Senior,Python Developer,WeAreBrain,Віддалено,,1,0,0,0,2026-05-11,2026-05-16
870082905428327781,Cloud Data Engineer,cloud data engineer,Middle,Data Engineer,PwC Lviv SDC,Віддалено,,1,0,0,0,2026-05-14,2026-05-16
2747651576801539721,QA Engineer @ Scalo,qa engineer scalo,Middle,QA Manual Engineer,Scalo,Віддалено,,1,0,0,0,2026-04-29,2026-05-16
101810933531070187,"Business Analyst (Product, Delivery focus)",business analyst product delivery focus,Middle,Business Analyst,Stellar Logic,Віддалено,,1,0,0,0,2026-04-20,2026-05-16
7045251254998898393,Middle Data Analyst,middle data analyst,Middle,Data Analyst,appflame,Віддалено,,1,0,0,0,2026-05-08,2026-05-16
5126644116692028940,Middle Data Analyst,middle data analyst,Middle,Data Analyst,Growe Talents,Віддалено,,1,0,0,0,2026-05-04,2026-05-16
3189671917858145672,DevOps Engineer,devops engineer,Middle,DevOps / SRE Engineer,Scalo,Віддалено,,1,0,0,0,2026-05-04,2026-05-16
-3616947388616446588,DevOps Engineer,devops engineer,Middle,DevOps / SRE Engineer,UncleSolutions,Віддалено,21 000 - 61 000 грн,1,0,0,0,2026-05-14,2026-05-16
-7066091510251541668,SERVER QA ENGINEER,server qa engineer,Middle,QA Manual Engineer,SuperPlay,Віддалено,,1,0,0,0,2026-04-21,2026-05-16
5553343782378083484,Senior Data Engineer,senior data engineer,Senior,Data Engineer,ICONIC21,Віддалено,,1,0,0,0,2026-04-21,2026-05-16
-8253055720585591771,AI-Native Lead Automation QA Engineer,ai-native lead automation qa engineer,Senior,QA Automation Engineer,Top Netics,Віддалено,,1,0,0,0,2026-04-23,2026-05-16
5245303432213003592,Middle Python Engineer (MLOps-напрям),middle python engineer mlops-напрям,Middle,Python Developer,EVO,Віддалено,,1,0,0,0,2026-04-23,2026-05-16
-8100478310155258060,Strong Junior QA Manual Engineer,strong junior qa manual engineer,Junior,QA Manual Engineer,NineTwoThree Studio,Віддалено,,1,0,0,0,2026-04-28,2026-05-16
4308708524555106652,DevOps Engineer (GitLab CI/CD),devops engineer gitlab cicd,Middle,DevOps / SRE Engineer,Sopra Steria Poland,Віддалено,,1,0,0,0,2026-04-24,2026-05-16
-1796138294107289034,Senior Full Stack Engineer (3042),senior full stack engineer 3042,Senior,Full Stack Developer,Ciklum,Віддалено,,1,0,0,0,2026-05-14,2026-05-16
-8870898874305907074,Full Stack Developer,full stack developer,Middle,Full Stack Developer,Indigo - Tech Recruiters,Віддалено,,1,0,0,0,2026-04-23,2026-05-16
4107213986678486473,Senior Data Analyst,senior data analyst,Senior,Data Analyst,Ruby Labs,Віддалено,,1,0,0,0,2026-04-27,2026-05-16
-6437319676956495971,Senior Data Analyst,senior data analyst,Senior,Data Analyst,InsulaLabs,Віддалено,,1,0,0,0,2026-04-30,2026-05-16
-3487137814863809131,QA Engineer (Manual + Automation),qa engineer manual + automation,Middle,QA Manual Engineer,Mobilunity,Віддалено,,1,0,0,0,2026-04-24,2026-05-16
-8387144588463053519,System administrator/SRE,system administrator sre,Middle,System Administrator / Network Engineer,Bank Pivdenny,Віддалено,,1,0,0,0,2026-04-21,2026-05-16
-4009820028598414409,DevOps Engineer AI/ML,devops engineer ai ml,Middle,DevOps / SRE Engineer,Experis Polska,Віддалено,,1,0,0,0,2026-04-23,2026-05-16
476662311691203644,Junior Java Developer @ Link Group,junior java developer link group,Junior,Java Developer,Link Group,Віддалено,,1,0,0,0,2026-05-11,2026-05-16
2955385224126647046,"Senior QA Engineer (Playwright, JavaScript/TypeScript) for Workforce Analytics Platform for Industrial Operations",senior qa engineer playwright javascript typescript for workforce analytics platform for industrial operations,Senior,QA Manual Engineer,FlexMade,Віддалено,,1,0,0,0,2026-04-29,2026-05-16
-7504432003959834361,ServiceNow System Administrator & Developer,servicenow system administrator developer,Middle,System Administrator / Network Engineer,Experis Polska,Віддалено,,1,0,0,0,2026-04-23,2026-05-16
-5698611794808738223,Junior Data Analyst,junior data analyst,Junior,Data Analyst,IT Svit,Віддалено,,1,0,0,0,2026-05-12,2026-05-16
-4684189221314813174,Senior Software Engineer with Python & Network @ CodiLime,senior software engineer with python network codilime,Senior,Software / Embedded Engineer,CodiLime,Віддалено,,1,0,0,0,2026-05-16,2026-05-16
-974740605987843085,Senior/Staff Software Engineer (Common Lisp),senior staff software engineer common lisp,Senior,Software / Embedded Engineer,Keepit,Віддалено,,1,0,0,0,2026-05-07,2026-05-16
-2036814416786118528,Middle DevOps Engineer,middle devops engineer,Middle,DevOps / SRE Engineer,JATAPP,Віддалено,,1,0,0,0,2026-05-11,2026-05-16
842296095929287123,Machine Learning Developer/Engineer - Remote @ Link Group,machine learning developer engineer - remote link group,Middle,ML / AI Engineer,Link Group,Віддалено,,1,0,0,0,2026-04-19,2026-05-16
6650030348305652329,Middle Data Engineer,middle data engineer,Middle,Data Engineer,UPSTARS,Віддалено,,1,0,0,0,2026-04-28,2026-05-16
693591946799339133,Senior Backend Developer,senior backend developer,Senior,Backend Developer,teems.it sp. z o.o.,Віддалено,,1,0,0,0,2026-05-13,2026-05-16
-4912369416240147042,Senior Software Engineer Backend / Full Stack (Data and Reporting),senior software engineer backend full stack data and reporting,Senior,Full Stack Developer,SpotOn,Віддалено,,1,0,0,0,2026-03-19,2026-05-16
-5245996163381918462,AI Engineer — Demand & Sales Forecasting,ai engineer demand sales forecasting,Middle,ML / AI Engineer,ChainBalance,Віддалено,2 600 $,1,0,0,0,2026-04-27,2026-05-16
-948105790126676654,Head of Quality Assurance,head of quality assurance,Senior,QA Manual Engineer,QA Madness,Віддалено,,1,0,0,0,2026-05-05,2026-05-16
-5291027121188076202,Mid+/Senior QA Engineer,mid+ senior qa engineer,Middle,QA Manual Engineer,StartupSoft,Віддалено,,1,0,0,0,2026-05-12,2026-05-16
-7113714281802100621,DevOps Engineer with AI Integration Skills,devops engineer with ai integration skills,Middle,DevOps / SRE Engineer,Upvanta,Віддалено,,1,0,0,0,2026-04-23,2026-05-16
4853288823175260640,Data Scientist,data scientist,Middle,ML / AI Engineer,Link Group,Віддалено,,1,0,0,0,2026-05-11,2026-05-16
-8958760716666554479,"Full-Stack Engineer (Node.js, JS) (#1114)",full-stack engineer node.js js #1114,Middle,Full Stack Developer,ZONE3000,Віддалено,,1,0,0,0,2026-04-20,2026-05-16
6536796816062234350,"Senior Full Stack Engineer (.NET, PostgreSQL, Angular)",senior full stack engineer .net postgresql angular,Senior,Full Stack Developer,RediLab,Віддалено,2 000 $,1,0,0,0,2026-05-08,2026-05-16
4390109070865632257,Java Developer,java developer,Middle,Java Developer,Eastoner,Віддалено,,1,0,0,0,2026-04-27,2026-05-16
8983746478305477477,Full-Stack Engineer (Laravel / Vue.js),full-stack engineer laravel vue.js,Middle,Full Stack Developer,Techstack Ltd,Віддалено,,1,0,0,0,2026-05-11,2026-05-16
-4390315779327749392,Senior .NET Developer (AI & MCP Specialist),senior .net developer ai mcp specialist,Senior,.NET Developer,Empeek,Віддалено,,1,0,0,0,2026-05-07,2026-05-16
-7432105744978024537,Senior Full Stack Developer (Node.js / Vue.js),senior full stack developer node.js vue.js,Senior,Full Stack Developer,Mobilunity,Віддалено,,1,0,0,0,2026-04-24,2026-05-16
-6154962081613242427,Tech Lead Backend Engineer,tech lead backend engineer,Senior,Backend Developer,Jappware,Віддалено,,1,0,0,0,2026-04-20,2026-05-16
4766062504575272816,Back-End Tech Lead,back-end tech lead,Senior,Backend Developer,Intelligent Legal Solutions,Віддалено,,1,0,0,0,2026-04-28,2026-05-16
6447037167469132274,Senior DevOps Engineer (part-time),senior devops engineer part-time,Senior,DevOps / SRE Engineer,Relevant Software,Віддалено,,1,1,0,0,2026-04-20,2026-05-16
-8234218104040626325,QA Manual Team Lead (Mobile),qa manual team lead mobile,Senior,QA Manual Engineer,AMO,Віддалено,,1,0,0,0,2026-05-07,2026-05-16
7267628307527928936,Business Analyst @ Univio,business analyst univio,Middle,Business Analyst,Univio,Віддалено,,1,0,0,0,2026-05-11,2026-05-16
-1563094698193131047,Senior Full-Stack Developer,senior full-stack developer,Senior,Full Stack Developer,Automat-it,Віддалено,,1,0,0,0,2026-05-05,2026-05-16
-6855258612973839565,Machine Learning Infrastructure Engineer,machine learning infrastructure engineer,Middle,ML / AI Engineer,Holisticon Connect,Віддалено,,1,0,0,0,2026-04-16,2026-05-16
-3978996256515200252,AI Engineer,ai engineer,Middle,ML / AI Engineer,appflame,Віддалено,,1,0,0,0,2026-05-08,2026-05-16
-1727342824799719760,.NET Developer in Pre-Production Team (#1152),.net developer in pre-production team #1152,Middle,.NET Developer,ZONE3000,Віддалено,,1,0,0,0,2026-04-22,2026-05-16
1180003851558211202,Business Analyst,business analyst,Middle,Business Analyst,Devire,Віддалено,,1,0,0,0,2026-04-28,2026-05-16
-928800830663462684,Senior Blockchain Software Engineer (#4968),senior blockchain software engineer #4968,Senior,Software / Embedded Engineer,N-iX,Віддалено,,1,0,0,0,2026-05-06,2026-05-16
578869378900009571,Middle Full-Stack Developer,middle full-stack developer,Middle,Full Stack Developer,Hoverla Soft,Віддалено,,1,0,0,0,2026-04-23,2026-05-16
9069003202342398290,Full-Stack Developer (Middle+) (remote),full-stack developer middle+ remote,Middle,Full Stack Developer,"Сharity Foundation ""Children of Heroes""",Віддалено,,1,0,0,0,2026-04-22,2026-05-16
-2894496249282973596,Mid Python Developer,mid python developer,Middle,Python Developer,Link Group,Віддалено,,1,0,0,0,2026-05-11,2026-05-16
-3845248416510869961,"Full-Stack PHP Developer (PHP, HTML5, CSS3) Part-time",full-stack php developer php html5 css3 part-time,Middle,Full Stack Developer,INFOBUS,Віддалено,,1,1,0,0,2026-05-14,2026-05-16
-169025622701852395,Senior Full Stack Engineer,senior full stack engineer,Senior,Full Stack Developer,Waverley Software,Віддалено,,1,0,0,0,2026-05-15,2026-05-16
1671740278848964879,Senior Full Stack Developer (.NET Core / React) in Domains Product Team (#1148),senior full stack developer .net core react in domains product team #1148,Senior,Full Stack Developer,ZONE3000,Віддалено,,1,0,0,0,2026-04-17,2026-05-16
827317016166577480,Senior DevOps Engineer - AI & Security @ JustRelate Group,senior devops engineer - ai security justrelate group,Senior,DevOps / SRE Engineer,JustRelate Group,Віддалено,,1,0,0,0,2026-04-17,2026-05-16
-8208203299923607277,Lead/Senior AI FullStack Software Engineer,lead senior ai fullstack software engineer,Senior,Full Stack Developer,PlayMe Studio,Віддалено,,1,0,0,0,2026-05-14,2026-05-16
4444616411939626121,Middle QA Engineer,middle qa engineer,Middle,QA Manual Engineer,Poklyk,Віддалено,1 500 $,1,0,0,0,2026-05-12,2026-05-16
251530240871302795,AI Engineer (Agentic Systems) @ Scalo,ai engineer agentic systems scalo,Middle,ML / AI Engineer,Scalo,Віддалено,,1,0,0,0,2026-05-11,2026-05-16
-7109404197229282369,Senior Back End JS Developer,senior back end js developer,Senior,Backend Developer,Ciklum,Віддалено,,1,0,0,0,2026-04-24,2026-05-16
4530494033913223123,Senior Software Engineer,senior software engineer,Senior,Software / Embedded Engineer,SE Ranking,Віддалено,,1,0,0,0,2026-04-29,2026-05-16
-3189754453125863317,Senior DevOps (Azure) Engineer,senior devops azure engineer,Senior,Cloud Engineer,Jappware,Віддалено,,1,0,0,0,2026-05-12,2026-05-16
-1268976828861266404,Android Developer,android developer,Middle,Mobile Developer,YND Technologies,Віддалено,,1,0,0,0,2026-05-04,2026-05-16
8996412647622222278,Senior Platform Engineer (Python),senior platform engineer python,Senior,DevOps / SRE Engineer,Acaisoft,Віддалено,,1,0,0,0,2026-05-05,2026-05-16
-2808315493880065552,R&D Infrastructure Engineer (#1153),r d infrastructure engineer #1153,Middle,DevOps / SRE Engineer,ZONE3000,Віддалено,,1,0,0,0,2026-04-23,2026-05-16
-5673349235081168501,Senior Full-stack Engineer (Magento + React),senior full-stack engineer magento + react,Senior,Full Stack Developer,OLSYS,Віддалено,,1,0,0,0,2026-05-12,2026-05-16
1148309017159342806,Quality Assurance Engineer,quality assurance engineer,Middle,QA Manual Engineer,Holisticon Connect,Віддалено,,1,0,0,0,2026-05-08,2026-05-16
7412215694673663643,Strong Data Scientist (NLP/GenAI),strong data scientist nlp genai,Middle,ML / AI Engineer,Adaptiq,Віддалено,,1,0,0,0,2026-05-07,2026-05-16
-2808320502409273759,Software (Node.js) Engineer,software node.js engineer,Middle,Frontend Developer,Solidgate,Віддалено,,1,0,0,0,2026-04-21,2026-05-16
-3411090157862289123,Middle QA Engineer,middle qa engineer,Middle,QA Manual Engineer,Netfully,Віддалено,,1,0,0,0,2026-05-07,2026-05-16
8256969224552889292,Mid Python Developer @ Link Group,mid python developer link group,Middle,Python Developer,Link Group,Віддалено,,1,0,0,0,2026-04-19,2026-05-16
-3315785231667538691,Backend розробник (Node.js) / Backend Developer (Node.js),backend розробник node.js backend developer node.js,Middle,Backend Developer,Onseo,Віддалено,,1,0,0,0,2026-05-12,2026-05-16
-7211482876225353814,Data Analyst (Marketing),data analyst marketing,Middle,Data Analyst,OBRIO,Віддалено,,1,0,0,0,2026-05-12,2026-05-16
5911619458284619697,IT Business Analyst,it business analyst,Middle,Business Analyst,DCG Sp. z o.o,Віддалено,,1,0,0,0,2026-04-16,2026-05-16
2990615832642015841,Middle .NET Developer,middle .net developer,Middle,.NET Developer,Peax Software,Віддалено,,1,0,0,0,2026-04-28,2026-05-16
1952432354091154564,Senior Backend Engineer,senior backend engineer,Senior,Backend Developer,BeetsBytes,Віддалено,,1,0,0,0,2026-05-01,2026-05-16
2550883300164497177,Middle+ BackEnd PHP Developer,middle+ backend php developer,Middle,Backend Developer,"Recovery for All (RFA) Project, funded by Global Affairs Can...",Віддалено,3 000 - 3 500 $,1,0,0,0,2026-05-12,2026-05-16
-1308040290969041454,Automation QA Engineer (Java),automation qa engineer java,Middle,QA Automation Engineer,Solidgate,Віддалено,,1,0,0,0,2026-04-21,2026-05-16
8221087937959480337,Python Developer,python developer,Middle,Python Developer,Antal,Віддалено,,1,0,0,0,2026-04-23,2026-05-16
5077063078609253179,Middle+/Senior SEO Specialist (Affiliate/Arbitrage),middle+ senior seo specialist affiliate arbitrage,Middle,ML / AI Engineer,RISK Inc,Віддалено,,1,0,0,0,2026-05-13,2026-05-16
7067197480136758890,Middle Data Analyst,middle data analyst,Middle,Data Analyst,Softsich,Віддалено,,1,0,0,0,2026-04-22,2026-05-16
7320861581287676331,Senior Data Engineer — Products & API,senior data engineer products api,Senior,Data Engineer,Rebbix,Віддалено,,1,0,0,0,2026-05-12,2026-05-16
1167916901357198882,Principal Data Platform Engineer @ Green Minds Sp.zo.o.,principal data platform engineer green minds sp.zo.o.,Senior,Data Engineer,Green Minds Sp.zo.o.,Віддалено,,1,0,0,0,2026-04-24,2026-05-16
2471625515071499713,Product Owner / Business Analyst (Hybrid Role),product owner business analyst hybrid role,Middle,Business Analyst,Reenbit,Віддалено,,1,0,0,0,2026-05-13,2026-05-16
-6949207146091258616,.NET Developer,.net developer,Middle,.NET Developer,Softjourn,Віддалено,,1,0,0,0,2026-04-24,2026-05-16
7869422292197220995,Senior Backend Developer (Python),senior backend developer python,Senior,Backend Developer,Corva.AI,Віддалено,,1,0,0,0,2026-04-29,2026-05-16
1130363998309019305,Product Engineer (AI-Native Technical Business/System Analyst),product engineer ai-native technical business system analyst,Middle,Business Analyst,Top Netics,Віддалено,,1,0,0,0,2026-05-12,2026-05-16
1903383661282604691,Azure DevOps Engineer @ Experis Polska,azure devops engineer experis polska,Middle,DevOps / SRE Engineer,Experis Polska,Віддалено,,1,0,0,0,2026-04-30,2026-05-16
-3862349559670214623,AI Engineer - Remote,ai engineer - remote,Middle,ML / AI Engineer,Link Group,Віддалено,,1,0,0,0,2026-04-19,2026-05-16
3727547712627332043,Python Backend Engineer (AI-Heavy SaaS),python backend engineer ai-heavy saas,Middle,Backend Developer,Mangosoft,Віддалено,,1,0,0,0,2026-04-24,2026-05-16
2503590645759856101,Middle Platform Engineer (HubSpot Administrator),middle platform engineer hubspot administrator,Middle,DevOps / SRE Engineer,Sombra,Віддалено,,1,0,0,0,2026-04-20,2026-05-16
-8149565792236365618,Business Analyst (IT) - Remote,business analyst it - remote,Middle,Business Analyst,Link Group,Віддалено,,1,0,0,0,2026-04-19,2026-05-16
1020735722519659298,iOS Developer @ YND Technologies,ios developer ynd technologies,Middle,Mobile Developer,YND Technologies,Віддалено,,1,0,0,0,2026-04-24,2026-05-16
5209016681393755375,Senior QA Automation Engineer — ING376,senior qa automation engineer ing376,Senior,QA Automation Engineer,INGOT SC Ltd.,Віддалено,,1,0,0,0,2026-04-22,2026-05-16
5457628755394294735,Junior Backend Developer,junior backend developer,Junior,Backend Developer,MeWe,Віддалено,2 000 $,1,0,0,0,2026-05-12,2026-05-16
1999890666063640082,Senior Java Engineer (Cloud & DevOps),senior java engineer cloud devops,Senior,Java Developer,Scalo,Віддалено,,1,0,0,0,2026-04-23,2026-05-16
-5956929050808901870,"Senior Backend Engineer (Golang, API Platform) @ Experis Polska",senior backend engineer golang api platform experis polska,Senior,Backend Developer,Experis Polska,Віддалено,,1,0,0,0,2026-05-08,2026-05-16
-6215794348520850857,Strong Middle .NET Full-Stack Engineer,strong middle .net full-stack engineer,Middle,Full Stack Developer,Langate,Віддалено,,1,0,0,0,2026-04-27,2026-05-16
-3408193257960660371,Strong Junior/Middle React-Focused Full-Stack Developer,strong junior middle react-focused full-stack developer,Junior,Full Stack Developer,Kultprosvet,Віддалено,,1,0,0,0,2026-05-11,2026-05-16
-176334055308278721,Strong Middle/Senior .NET Developer,strong middle senior .net developer,Middle,.NET Developer,BasMar Software,Віддалено,,1,0,0,0,2026-04-27,2026-05-16
3896449530456967556,Senior DevOps Engineer (AWS),senior devops engineer aws,Senior,DevOps / SRE Engineer,SoftHouseGroup,Віддалено,,1,0,0,0,2026-04-29,2026-05-16
-3701066704537712984,Frontend Developer,frontend developer,Middle,Frontend Developer,Experis Polska,Віддалено,,1,0,0,0,2026-04-23,2026-05-16
-7098993658964323488,Senior Full Stack .NET Developer,senior full stack .net developer,Senior,Full Stack Developer,IT Craft,Віддалено,,1,0,0,0,2026-05-11,2026-05-16
-4436676711829980144,Platform Engineer - AI Supercompute Infrastructure (Networking & Systems) | Cloud & Engineering,platform engineer - ai supercompute infrastructure networking systems cloud engineering,Middle,DevOps / SRE Engineer,Deloitte,Віддалено,,1,0,0,0,2026-04-30,2026-05-16
4718733862867570470,Backend Developer (.NET) + Application Security,backend developer .net + application security,Middle,Backend Developer,Scalo,Віддалено,,1,0,0,0,2026-04-20,2026-05-16
5900013556163080557,DevOps engineer,devops engineer,Middle,DevOps / SRE Engineer,IWIS LLC,Віддалено,,1,0,0,0,2026-05-04,2026-05-16
-8225144856274330906,Java Developer,java developer,Middle,Java Developer,Tenexti,Віддалено,,1,0,0,0,2026-05-05,2026-05-16
-2713887658931302938,DevOps Engineer,devops engineer,Middle,DevOps / SRE Engineer,UPTARGET,Віддалено,,1,0,0,0,2026-05-14,2026-05-16
7710412707269426616,Junior Backend Developer (Node.js) @ MasterBorn,junior backend developer node.js masterborn,Junior,Backend Developer,MasterBorn,Віддалено,,1,0,0,0,2026-04-30,2026-05-16
-3270145469323082035,System administrator,system administrator,Middle,System Administrator / Network Engineer,PROSTOR,Віддалено,,1,0,0,0,2026-04-20,2026-05-16
-3211944201713700372,QA Engineer,qa engineer,Middle,QA Manual Engineer,Frogwares,Віддалено,,1,0,0,0,2026-04-27,2026-05-16
-7882042419000089388,Node.js Developer,node.js developer,Middle,Backend Developer,United Tech,Віддалено,,1,0,0,0,2026-05-07,2026-05-16
-2885696335712946325,Frontend Developer (React),frontend developer react,Middle,Frontend Developer,Memcrab,Віддалено,1 500 $,1,0,0,0,2026-05-14,2026-05-16
4631915823845091495,Senior Data Engineer (LLM),senior data engineer llm,Senior,Data Engineer,Sunscrapers,Віддалено,,1,0,0,0,2026-04-09,2026-05-16
-1777040287110950401,Data Engineer (Palantir),data engineer palantir,Middle,Data Engineer,SquareOne,Віддалено,,1,0,0,0,2026-04-28,2026-05-16
-6712244818945305906,Principal Data Engineer @ Scalo,principal data engineer scalo,Senior,Data Engineer,Scalo,Віддалено,,1,0,0,0,2026-05-11,2026-05-16
-2062422897149421081,Cloud Platform Engineer (#1170),cloud platform engineer #1170,Middle,DevOps / SRE Engineer,ZONE3000,Віддалено,,1,0,0,0,2026-05-15,2026-05-16
-4399114479277999756,Strong Jun/Middle .NET Developer (CMS Kentico),strong jun middle .net developer cms kentico,Middle,.NET Developer,Bits Orchestra,Віддалено,,1,0,0,0,2026-05-11,2026-05-16
