id,title,company,location,salary,type,source,link,snippet,updated,collected_at
6510174521732592478,Senior AI Engineer (#5081),N-iX,Львів,,,dou.ua,https://ua.jooble.org/jdp/6510174521732592478,"9 травня 2026 Senior AI Engineer (#5081) Київ, Львів, Дніпро, Вінниця, Івано-Франківськ, Тернопіль, віддалено N-iX is a global software development company founded in 2002, connecting over 2,400+ tech professionals across 40+ countries. We deliver innovative...",2026-05-09,2026-05-18
-4840176638522259232,Middle QA / Test Automation Engineer,Кластер IRON,Львів,,,dou.ua,https://ua.jooble.org/jdp/-4840176638522259232,"13 травня 2026 deftech Middle QA / Test Automation Engineer Львів Ми спеціалізуємося на розробці робототехнічних платформ та інтегрованих систем, що працюють у реальних операційних умовах. Запрошуємо до команди Middle QA / Test Automation Engineer. ...",2026-05-13,2026-05-18
-3232000319936173071,Data analyst,OKKO Group,Львів,,,dou.ua,https://ua.jooble.org/jdp/-3232000319936173071,"7 травня 2026 бронювання Data analyst Львів Працюєш ти — працює країна. Твоя робота має значення! Долучайся до команди ОККО, формуймо надійний тил нашої країни разом! Шукаємо Data analyst! Приєднуйся, бо ми: офіційно і швидко приймаємо на роботу...",2026-05-07,2026-05-18
8122648654645372027,Machine Learning Ops & Infrastructure Engineer [USA project],Newsoft,Львів,,,dou.ua,https://ua.jooble.org/jdp/8122648654645372027,6 травня 2026 Machine Learning Ops & Infrastructure Engineer [USA project] Львів We are looking for an experienced ML Ops & Infrastructure Engineer to join an AI-oriented project focused on building technology solutions for automating complex processes in...,2026-05-06,2026-05-18
2268982541366962322,Менеджер з продажу,LANA&LONA Jewellery,Львів,700 - 1 000 $,,dou.ua,https://ua.jooble.org/jdp/2268982541366962322,"30 квітня 2026 Менеджер з продажу Львів Хочете заробляти більше щомісяця та розвиватися у сфері продажів? Що Ви отримаєте, працюючи з нами: ✅ Стабільний заробіток та розвиток у доході — прозора система: ставка + % від продажів + бонуси. Чим вищий результат...",2026-04-30,2026-05-18
-7316840335163467166,Python/AI engineer,Rolique,Львів,,,dou.ua,https://ua.jooble.org/jdp/-7316840335163467166,"30 квітня 2026 Python/AI engineer Львів, Вроцлав (Польща), віддалено Our customer is an Inspection Company that provides Largest Banks in the U.S. with the business solution for facilitating inspections between banks, construction companies, inspectors and...",2026-04-30,2026-05-18
-5870258053162659261,Senior .NET developer (APG),uSoftware,Львів,,,dou.ua,https://ua.jooble.org/jdp/-5870258053162659261,"14 травня 2026 Senior .NET developer (APG) Львів, віддалено About APG APG is a global software and technology company delivering digital solutions, integrations, and enterprise-grade platforms for businesses across multiple industries. The company focuses...",2026-05-14,2026-05-18
-8667831775445713134,Senior Product UI/UX Designer,MEV,Львів,,,dou.ua,https://ua.jooble.org/jdp/-8667831775445713134,"...developers, QA) to define problems and create intuitive, engaging experiences Maintain a consistent design system and contribute to its evolution Translate data and insights into design decisions that drive user engagement and retention Present design solutions...",2026-05-15,2026-05-18
7714665040687776910,Senior IoT Engineer (3093),Ciklum,Львів,,,dou.ua,https://ua.jooble.org/jdp/7714665040687776910,"...development and deploying containers (e.g. Docker) Experience with HIL testing Experience with IoT platforms/frameworks What’s in it for you? Strong community: Work alongside top professionals in a friendly, open-door environment Growth focus: Take on large-...",2026-05-14,2026-05-18
4375931116599477968,Senior Business Analyst/Product Owner,Avenga,Львів,,,dou.ua,https://ua.jooble.org/jdp/4375931116599477968,"6 травня 2026 Senior Business Analyst/Product Owner Львів, Івано-Франківськ, Полтава, віддалено Avenga is looking for a skilled Senior Business Analyst/Product Owner to join our team full-time. Our client is a leading multi-national lottery operator with...",2026-05-06,2026-05-18
3556686974911923172,Senior Back-End Engineer | 6037,6037,Львів,2 000 $,Повний робочий день,breezy.hr,https://ua.jooble.org/jdp/3556686974911923172,"Ми шукаємо Senior Back-End Engineer-а , який відповідатиме за побудову масштабованої та стабільної технічної інфраструктури для martech-продуктів — найбільш бізнесово впливової функції в 6037. Ти працюватимеш з екосистемою з 8 продуктів на одному стеку, але з різними...",2026-05-01,2026-05-18
1847262808968016443,Trainee Sales Development Representative,Leobit,Львів,,Повний робочий день,breezy.hr,https://ua.jooble.org/jdp/1847262808968016443,"Leobit (leobit.com) is a full-cycle web and mobile application development provider for technology companies and startups primarily located in the US, Canada, Australia, the UK, and the EU. Our technology focus covers .Net, Angular, iOS, Android, Ruby, React, and a comprehensive...",2026-05-01,2026-05-18
-235554334820088350,Senior Staff Embedded Developer,Infineon Technologies,Львів,,,dou.ua,https://ua.jooble.org/jdp/-235554334820088350,"11 травня 2026 Senior Staff Embedded Developer Львів Job Description Here, you’ll be part of the development of our PSOC solutions and solutions for the HMI systems and lead the projects that will reach your way! In your new role you will: Be responsible...",2026-05-11,2026-05-18
8033414841659930803,UI/UX / Product Designer,ORIL,Львів,,,dou.ua,https://ua.jooble.org/jdp/8033414841659930803,"14 травня 2026 UI/UX Designer Львів, віддалено We’re looking for a UI/UX Designer to join our team and help craft high-quality digital experiences. If you enjoy solving real user problems through design and working closely with both clients and developers...",2026-05-14,2026-05-18
-7318904006665617782,Embedded & Test Firmware Engineer,Reintech,Львів,,,dou.ua,https://ua.jooble.org/jdp/-7318904006665617782,"27 квітня 2026 бронювання Embedded & Test Firmware Engineer Львів Role Overview We are looking for an experienced engineer to develop test firmware used for validation, diagnostics, and production testing of complex RF and digital systems. You will...",2026-04-27,2026-05-18
59494932466546312,Senior Embedded Linux Developer,Twist Robotics,Львів,,,dou.ua,https://ua.jooble.org/jdp/59494932466546312,"23 квітня 2026 deftech бронювання Senior Embedded Linux Developer Львів Twist Robotics — це продуктова оборонна компанія, яка розробляє безпілотні літальні апарати (FPV, коптерного та літакового типів) і пов’язані з ними системи. Серед наших публічних продуктів...",2026-04-23,2026-05-18
4829927100012188153,Embedded Engineer (Part-time),Renesas Electronics Corp.,Львів,,,dou.ua,https://ua.jooble.org/jdp/4829927100012188153,"4 травня 2026 Embedded Engineer (Part-time) Львів Renesas is a global semiconductor company providing hardware and software solutions for a range of cutting-edge technologies including self-driving cars, robots, automated factory equipment, and smart home...",2026-05-04,2026-05-18
3645945779787008101,Recruitment manager,ClarusApex,Львів,,Повний робочий день,clarusapex.com,https://ua.jooble.org/jdp/3645945779787008101,...employees with the position of guardian in accordance with the growing needs of the company. The following elements will be important in its implementation: Organization of personnel and team selection processes Cooperation with external companies Conducting recruitment...,2025-06-19,2026-05-18
3705908226484955830,Business Analyst — Relatio,SKELAR,Львів,,,dou.ua,https://ua.jooble.org/jdp/3705908226484955830,"...фокусуються на продукті — а 10+ команд в складі Platform закривають функції Legal, Finance, HR, Admin, Talent Acquisition, Employer Branding, IT та інші. Нетворк та обмін досвідом як частина культури. Серед наших колег — кофаундери, які запустили не один бізнес, а також...",2026-05-14,2026-05-18
618766949011926094,Senior Security Engineer (Penetration Testing),ELITEX,Львів,,,dou.ua,https://ua.jooble.org/jdp/618766949011926094,"...employee’s voice matters, processes are smooth and deprived of useless bureaucracy, working conditions are great. Apply for a job and check it for yourself! About the Project: An international technology company specializing in the development of digital platforms and...",2026-04-29,2026-05-18
7574268757924898520,Senior Staff Embedded T2G Engineer (f/m/div),Infineon Technologies,Львів,,,dou.ua,https://ua.jooble.org/jdp/7574268757924898520,"4 травня 2026 Senior Staff Embedded T2G Engineer (f/m/div) Львів, віддалено #WeAreIn for jobs that impact everyone’s life. What if your ideas could change the way the world connects, powers up, or thinks? As a Senior Staff Embedded T2G Engineer in our...",2026-05-04,2026-05-18
-3086219997832613672,Senior Python ML Engineer,CHI Software,Львів,,,dou.ua,https://ua.jooble.org/jdp/-3086219997832613672,"15 травня 2026 Senior Python ML Engineer Харків, Львів, за кордоном, віддалено The project is a site-centric Clinical Trial Management System (CTMS) designed to help research sites activate and manage clinical studies efficiently while maintaining full regulatory...",2026-05-15,2026-05-18
-6506726415812624381,Business Analyst,SK Industries,Львів,1 000 - 1 500 $,,dou.ua,https://ua.jooble.org/jdp/-6506726415812624381,"13 травня 2026 Business Analyst Львів Команда WareFlow розширюється! Ми шукаємо Business Analyst , який стане важливим мостом між нашими клієнтами та командою розробки. Якщо ти розумієшся на бізнес-процесах, любиш комунікацію та не боїшся відповідальності...",2026-05-13,2026-05-18
4808071404583673678,Senior Dynamics CRM Functional Consultant,EPAM Systems,Львів,,,epam.com,https://ua.jooble.org/jdp/4808071404583673678,"...EPAM is expanding its Microsoft Business Applications team, and we’re looking for an experienced consultant to handle client communication, gather requirements, and co-design solutions on Microsoft Dynamics 365 CRM, Power Platform, and Copilot Studio. You’ll work with...",2026-05-12,2026-05-18
-5726961959580982170,Бізнес-аналітик Odoo,Кластер IRON,Львів,,,dou.ua,https://ua.jooble.org/jdp/-5726961959580982170,"7 травня 2026 deftech Бізнес-аналітик Odoo Львів, віддалено Бізнес-аналітик Odoo Локація: Львів, офіс або віддалено Формат: Повна/Часткова зайнятість Ми український стартап у сфері defence tech, який об’єднує інноваційні технології та інженерні...",2026-05-07,2026-05-18
9106065873776315104,Embedded Developer (Device),Ajax Systems,Львів,,,dou.ua,https://ua.jooble.org/jdp/9106065873776315104,"8 травня 2026 Embedded Developer (Device) Львів Ajax Systems — міжнародна технологічна компанія і найбільший у Європі виробник охоронних систем. Продуктам Ajax довіряють уже понад 4,5 мільйони кінцевих користувачів і 330 тисяч PRO-користувачів у більш ніж...",2026-05-08,2026-05-18
8461971951237095524,Middle C++/Python Engineer,MB Digital,Львів,,,dou.ua,https://ua.jooble.org/jdp/8461971951237095524,"14 травня 2026 бронювання Middle C++/Python Engineer Львів Виробниче підприємство оборонної галузі шукає C++ / Python Engineer , який відповідатиме за розробку та підтримку програмних рішень для інженерних і виробничих систем. Розробка, інтеграція та...",2026-05-14,2026-05-18
-8395148895651799641,Senior Operational Intelligence Developer,EPAM Systems,Львів,,,epam.com,https://ua.jooble.org/jdp/-8395148895651799641,...with Observability and AIOps best practices Knowledge of SRE monitoring principles and approaches Basic knowledge of Azure Cloud and its services; understanding of monitoring in Azure Cloud; understanding of how Azure telemetry can be ingested into New Relic Flexibility...,2026-05-12,2026-05-18
-1823843826443268767,Talent Sourcer (Global Recruitment),Ajax Systems,Львів,,,dou.ua,https://ua.jooble.org/jdp/-1823843826443268767,"4 травня 2026 Talent Sourcer (Global Recruitment) Київ, Львів Ajax Systems is an international technological company and Europe’s largest security system manufacturer. In addition, the company offers solutions for video surveillance, smart homes, fire detection...",2026-05-04,2026-05-18
-6118618676347569623,Embedded Developer,Кластер IRON,Львів,,,dou.ua,https://ua.jooble.org/jdp/-6118618676347569623,"7 травня 2026 deftech бронювання Embedded Developer Львів Embedded developer Ми український стартап у сфері defence tech, який об’єднує інноваційні технології та інженерні рішення для створення продуктів, які забезпечують безпеку та захист. Зараз ми ...",2026-05-07,2026-05-18
4373646926594149793,Викладач молодших класів онлайн,,Львів,140 - 180 грн/год.,,bukischool.com.ua,https://ua.jooble.org/jdp/4373646926594149793,"Привіт! Вас вітає BUKI School - онлайн-сервіс для вивчення мов та покращення знань з шкільних предметів. У нас працює більше 1000 викладачів, а навчається більше 17 000 студентів. Ми активно підтримуємо наших захисників, допомагаємо армії, а також в рамках спеціально...",2026-05-05,2026-05-18
-8392156518185505966,Data & Reporting Analyst (Part Time),Zelh,Львів,,,dou.ua,https://ua.jooble.org/jdp/-8392156518185505966,"30 квітня 2026 Data & Reporting Analyst (Part Time) Львів, Одеса, Івано-Франківськ, за кордоном, віддалено Zelh is a fast-growing, passionate outsourcing company. Our mission is to be the most reliable company by offering and maintaining consistently high...",2026-04-30,2026-05-18
7690518985622092565,Staff Embedded Software Engineer,Infineon Technologies,Львів,,,dou.ua,https://ua.jooble.org/jdp/7690518985622092565,"10 травня 2026 Staff Embedded Software Engineer Львів #WeAreIn for jobs that impact everyone’s life. What if your ideas could change the way the world connects, powers up, or thinks? As a Staff Embedded Software Engineer in our Research & Development team...",2026-05-10,2026-05-18
-7719071505927028592,Senior Embedded Engineer (Malevich),Ajax Systems,Львів,,,dou.ua,https://ua.jooble.org/jdp/-7719071505927028592,"20 квітня 2026 Senior Embedded Engineer (Malevich) Київ, Львів Ajax Systems — це міжнародна технологічна компанія, найбільший в Європі розробник і виробник систем безпеки Ajax із можливостями розумного дому. Це ціла екосистема зі 180 пристроїв, мобільних ...",2026-04-20,2026-05-18
-1850315700571171437,Intern Software C++ Engineer,Renesas Electronics Corp.,Львів,,,dou.ua,https://ua.jooble.org/jdp/-1850315700571171437,"27 квітня 2026 Перша робота Intern Software C++ Engineer Львів Renesas is a global semiconductor company providing hardware and software solutions for a range of cutting-edge technologies including self-driving cars, robots, automated factory equipment,...",2026-04-27,2026-05-18
2031604326126334386,Senior Go Engineer (3095),Ciklum,Львів,,,dou.ua,https://ua.jooble.org/jdp/2031604326126334386,"...of “working out loud” Desirable: ~ Docker and Kubernetes. AWS. DynamoDB. gRPC and Protocol Buffers GitHub Actions What’s in it for you? Strong community: Work alongside top professionals in a friendly, open-door environment Growth focus: Take on large-scale...",2026-05-14,2026-05-18
500160017474421198,Middle Project Manager,ORIL,Львів,,,dou.ua,https://ua.jooble.org/jdp/500160017474421198,"...Manager to work on dynamic projects within our team. We’re on a roll taking our company to the next level and need your help to do it even faster. It’s a great opportunity to apply your PM skills, gain great professional experience, and implement your own ideas....",2026-05-04,2026-05-18
1995118589799199498,SDR (LLM API),Spendbase,Львів,,,dou.ua,https://ua.jooble.org/jdp/1995118589799199498,"...you enjoy connecting with founders, engineers, and product teams, figuring out what they’re building, and showing them how AI can make it better — this role is for you. You’ll be the first point of contact for many potential customers, running outbound outreach via...",2026-05-05,2026-05-18
8129504774806911544,Консультант SAP FI/CO,ENCORE DIGITAL,Львів,,,dou.ua,https://ua.jooble.org/jdp/8129504774806911544,"12 травня 2026 Консультант SAP FI/CO Львів, віддалено ENCORE Digital — українська IT компанія, яка входить в групу компаній з українським корінням. Зараз ми в пошуках Консультант SAP FI/CO, який/яка має бажання розвиватися. Для нас важливо: Досвід...",2026-05-12,2026-05-18
2763561130953774290,Junior IT Ops & Automation,Spendbase,Львів,,,dou.ua,https://ua.jooble.org/jdp/2763561130953774290,"13 травня 2026 Перша робота Junior IT Ops & Automation Київ, Львів, віддалено Spendbase is a global fintech company with a startup mindset, helping businesses optimize their spending on SaaS, cloud services, and corporate cards. Now we’re looking for...",2026-05-13,2026-05-18
4112808349508936885,"Міжнародний рекрутер /HR (віддалено, впевнена розмовна англійська)","Навигатор, рекрутинговая компания",Львів,100 000 - 120 000 грн,,navigator.lg.ua,https://ua.jooble.org/jdp/4112808349508936885,"Міжнародний рекрутер /HR (віддалено, впевнена розмовна англійська) (***) ***-**** 000 грн. /месяц Наш клієнт – Компанія, яка веде діяльність у сфері розробки та виробництві полімерних добавок для модифікації бітуму та асфальтобетонних сумішей. Вимоги: ~Англійська...",2025-09-04,2026-05-18
-3512146521666703348,QA Lead Server Manual Team (Lviv),Ajax Systems,Львів,,,dou.ua,https://ua.jooble.org/jdp/-3512146521666703348,"4 травня 2026 QA Lead Server Manual Team (Lviv) Львів Ajax Systems — міжнародна технологічна компанія і найбільший у Європі виробник охоронних систем. Продуктам Ajax довіряють уже понад 4,5 мільйони кінцевих користувачів і 330 тисяч PRO-користувачів у більш...",2026-05-04,2026-05-18
-8975295331173777211,Senior Android Developer,Pixels Matter,Львів,,Повний робочий день,nofluffjobs.com,https://ua.jooble.org/jdp/-8975295331173777211,"REQUIREMENTS: 5+ years of proven experience in a similar mobile development role. Strong experience building mobile app architectures from scratch. Proficiency in Kotlin Familiarity with Kotlin Coroutines, Flow, and Jetpack Compose. Experience with REST APIs...",2026-04-23,2026-05-18
4923185070083856136,Head of Customer Support,OBRIO,Львів,,,dou.ua,https://ua.jooble.org/jdp/4923185070083856136,"18 травня 2026 Head of Customer Support Київ, Львів, Варшава (Польща), віддалено Привіт! Ми — OBRIO, продуктова IT-компанія з екосистеми Genesis, яка створює Nebula — найбільший spirituality бренд із 70M+ користувачів. OBRIO — це люди й амбіції, з...",2026-05-18,2026-05-18
597781697164866312,Senior Product Owher with HealthCare Experience,Langate,Львів,,,dou.ua,https://ua.jooble.org/jdp/597781697164866312,"...system utilizes predefined criteria for comparison and analytics, offering automated tracking of discrepancies and efficient updates. It was tailored for industries requiring high-accuracy validation, ensuring compliance and reducing operational overhead. About the...",2026-05-11,2026-05-18
3907720186990340690,Middle Project manager,Group107,Львів,,,dou.ua,https://ua.jooble.org/jdp/3907720186990340690,"5 травня 2026 Middle Project manager Львів Group107 is expanding its Project Management team in Lviv and is looking for an experienced IT Project Manager to lead a diverse portfolio of client projects across e-commerce, SaaS, and marketing domains. You will...",2026-05-05,2026-05-18
-3674742811987354997,Senior/Middle Test Engineer (FNDAI),Sigma Software,Львів,,,dou.ua,https://ua.jooble.org/jdp/-3674742811987354997,"29 квітня 2026 Senior/Middle Test Engineer (FNDAI) Київ, Харків, Львів, Дніпро, Одеса, Вінниця, Варшава (Польща), Краків (Польща), Познань (Польща), віддалено Are you a skilled Quality Assurance professional with a passion for delivering flawless products...",2026-04-29,2026-05-18
6086142462964307512,Менеджер з продажу,Jooble DTE,Львів,,Повний робочий день,jooble,https://ua.jooble.org/jdp/6086142462964307512,"Jooble це українська продуктова ІТ-компанія, що входить в TOП-10 сайтів за відвідуваністю у світі в сегменті Jobs And Employment. Головний продукт компанії сайт із пошуку роботи, яким користуються близько 25 млн користувачів у 67 країнах світу щомісяця: як роботодавців...",2026-05-14,2026-05-18
3678133788725896925,"Intern JavaScript Developer (TypeScript, React, Node.js) — індивідуальне стажування",SysGears,Львів,,,dou.ua,https://ua.jooble.org/jdp/3678133788725896925,"4 травня 2026 Перша робота Intern JavaScript Developer (TypeScript, React, Node.js) — індивідуальне стажування Львів, Дніпро, віддалено Необхідні навички: Впевнені знання алгоритмів, структур даних та загальних принципів організації коду Здатність до...",2026-05-04,2026-05-18
-411511037247888796,Full Stack Developer ID63542,AgileEngine,Львів,,,dou.ua,https://ua.jooble.org/jdp/-411511037247888796,"7 травня 2026 Full Stack Developer ID63542 Львів, Буенос-Айрес (Аргентина), Краків (Польща), Мехіко (Мексика), Сан-Паулу (Бразилія), віддалено Hi there! AgileEngine is an Inc. 5000 company that creates award-winning software for Fortune 500 brands and trailblazing...",2026-05-07,2026-05-18
-589293864709069786,Quality Assurance Engineer,PROBEGIN B.V.,Львів,,,probegin.careers,https://ua.jooble.org/jdp/-589293864709069786,"Quality Assurance Engineer Lviv, Ukraine Can you manage QA processes like, including writing of use and test cases, read and suggest improvements for the functional and technical documentation of the platform? Join our team QA Engineer wanted for a full-time...",2026-01-29,2026-05-18
-8658034692085398347,AI Engineer,EPAM Systems,Львів,,,epam.com,https://ua.jooble.org/jdp/-8658034692085398347,"We are seeking an AI Engineer to join our software, system and test engineering group. You will assist in designing and developing agentic and multi-agent systems at scale using the LangChain and LangGraph frameworks, with a focus on scalable, production-grade applications...",2026-05-12,2026-05-18
-6459878518328151334,Junior QA до Sombra,,Львів,,,stud-point.com,https://ua.jooble.org/jdp/-6459878518328151334,"Sombra - українська сервісна компанія-розробник програмного забезпечення, яка працює з клієнтами з США, Канади та Великобританії. Вимоги: Базове розуміння принципів тестування програмного забезпечення Знання технік ручного тестування (функціональне, регресійне...",2026-03-23,2026-05-18
-5409977563599943378,Senior Data Software Engineer [Scala],EPAM Systems,Львів,,,epam.com,https://ua.jooble.org/jdp/-5409977563599943378,"We are seeking a Senior Data Software Engineer to lead the migration of Ad Tech workflows from Spark on EKS and Apache Flink to Databricks on AWS. This strategic role will focus on creating scalable, high-performance data pipelines, driving optimization efforts, and...",2026-05-12,2026-05-18
1364953691383697922,Аналітик бізнес-процесів (кредитування юридичних осіб),ПАТ «МТБ БАНК»,Львів,,,dou.ua,https://ua.jooble.org/jdp/1364953691383697922,"4 травня 2026 Аналітик бізнес-процесів (кредитування юридичних осіб) Київ, Львів, Одеса, віддалено МТБ БАНК — це команда професіоналів, яка більше 30 років надає повний спектр банківських послуг, поєднуючи традиційні цінності із сучасними інноваціями. ...",2026-05-04,2026-05-18
-3615128519101541007,"Бізнес-аналітик клієнтської підтримки(ERP, Odoo,облік)",Self-ERP,Львів,,,dou.ua,https://ua.jooble.org/jdp/-3615128519101541007,"18 травня 2026 Бізнес-аналітик клієнтської підтримки(ERP, Odoo,облік) Львів, за кордоном, віддалено Про компанію Self-ERP — це українська компанія-інтегратор комплексних автоматизованих рішень для розвитку та управління бізнесом середніх та великих організацій...",2026-05-18,2026-05-18
-449141548014877971,Front End Developer (React/Next.js),Sigma Software,Львів,,,dou.ua,https://ua.jooble.org/jdp/-449141548014877971,"13 травня 2026 Front End Developer (React/Next.js) Київ, Львів, Івано-Франківськ, Черкаси, Чернівці, віддалено Are you passionate about creating sleek, high-performance web applications? We are looking for a Middle Front End Developer with expertise in...",2026-05-13,2026-05-18
-7851472473311485618,Data Scientist [Lead],EPAM Systems,Львів,,,epam.com,https://ua.jooble.org/jdp/-7851472473311485618,"We are seeking a seasoned Data Scientist to lead our cross-location team developing Artificial Intelligence models and data analysis solutions. As the Lead Data Scientist , you will be responsible for the entire data mining process, including collecting, cleansing...",2026-05-12,2026-05-18
-7280797432641805850,Senior Node.js Engineer with TypeScript,"Svitla Systems, Inc.",Львів,,,dou.ua,https://ua.jooble.org/jdp/-7280797432641805850,"5 травня 2026 Senior Node.js Engineer with TypeScript Київ, Львів, віддалено The Opportunity Svitla Systems Inc. is looking for a Senior Node.js Engineer with TypeScript for a full-time position (40 hours per week) in Ukraine. Our client is a developer...",2026-05-05,2026-05-18
-6389678110319961869,Data Analyst ID52038,AgileEngine,Львів,,Повний робочий день,zoho.com,https://ua.jooble.org/jdp/-6389678110319961869,"AgileEngine is an Inc. 5000 company that creates award-winning software for Fortune 500 brands and trailblazing startups across 17+ industries. We rank among the leaders in areas like application development and AI/ML, and our people-first culture has earned us multiple...",2026-04-29,2026-05-18
-6817270655025637833,"Business Analyst(Odoo, ERP, виробництво)",BJet,Львів,,,dou.ua,https://ua.jooble.org/jdp/-6817270655025637833,"18 травня 2026 Business Analyst(Odoo, ERP, виробництво) Львів, за кордоном, віддалено BJet — технологічна компанія, що спеціалізується на розробці та впровадженні рішень на базі Odoo Community . Ми розробляємо індивідуальні модулі та автоматизуємо ключові...",2026-05-18,2026-05-18
5219558071756723643,Sales/Engagement Manager,Kindgeek,Львів,,,dou.ua,https://ua.jooble.org/jdp/5219558071756723643,"...looking for a Sales/Engagement Manager who has: ~1+ years of experience in business development, sales, or client engagement within the IT domain; ~ Strong understanding of sales and business development processes, from lead generation to deal closure; ~ Experience...",2026-05-11,2026-05-18
-6569572282142691714,Lead MuleSoft Developer,EPAM Systems,Львів,,,epam.com,https://ua.jooble.org/jdp/-6569572282142691714,"We are seeking a Lead MuleSoft Developer to drive the design, development and migration of integration solutions across our enterprise platforms. The ideal candidate will combine deep technical expertise with solution architecture capabilities to deliver robust, scalable...",2026-05-12,2026-05-18
5624357433255212709,Стажер/-ка UI/UX Designer до SysGears,SysGears,Львів,,,stud-point.com,https://ua.jooble.org/jdp/5624357433255212709,"– це компанія з розробки програмного забезпечення, яка спеціалізується на створенні веб- та мобільних додатків на замовлення для підприємств по всьому світу. Необхідні навички Англійська мова Upper-Intermediate (усна та письмова) Відчуття візуальної гармонії та...",2026-05-14,2026-05-18
-3510922663484696941,Senior Business Analyst (with experience on AI-related projects) (#4321),N-iX,Львів,,,dou.ua,https://ua.jooble.org/jdp/-3510922663484696941,"9 травня 2026 Senior Business Analyst (with experience on AI-related projects) (#4321) Київ, Львів, Дніпро, Вінниця, Івано-Франківськ, Тернопіль, віддалено N-iX is seeking an experienced and highly skilled Senior Business Analyst to join our team in a ...",2026-05-09,2026-05-18
-5380871556828525128,Senior AI Business Analyst,Simplify,Львів,,,dou.ua,https://ua.jooble.org/jdp/-5380871556828525128,"11 травня 2026 Senior AI Business Analyst Львів, за кордоном, віддалено Senior AI Business Analyst — smplfy 2.0 Те, що ще рік тому не вдалося б автоматизувати взагалі, тепер ми робимо за тижні. Привіт, ми — SMPLFY. Smplfy працює на ринку 8 років...",2026-05-11,2026-05-18
-8961791171885050227,Senior QA/AQA Engineer,Conscensia,Львів,,,dou.ua,https://ua.jooble.org/jdp/-8961791171885050227,"7 травня 2026 Senior QA/AQA Engineer Львів Please note: we’re looking for candidates located in Lviv At Conscensia , you’ll have the unique opportunity to work as part of our team while contributing to innovative projects for our trusted customers. ...",2026-05-07,2026-05-18
7445220297884943754,Sales Manager,Kevych Solutions,Львів,,,dou.ua,https://ua.jooble.org/jdp/7445220297884943754,"...experience on a related position to join our growing team. If you enjoy building meaningful relationships with clients, understand the IT market, and want to contribute to business growth — we’d love to meet you! Responsibilities: Identify and engage potential...",2026-05-14,2026-05-18
-6806638277309830833,"Бізнес-аналітик (ERP, odoo, впровадження)",Self-ERP,Львів,,,dou.ua,https://ua.jooble.org/jdp/-6806638277309830833,"24 квітня 2026 Бізнес-аналітик (ERP, odoo, впровадження) Львів, за кордоном, віддалено Про компанію Self-ERP — це український бренд, який спеціалізується на впроваджені рішень планування ресурсів підприємства (ERP) для середніх і великих організацій, використовуючи...",2026-04-24,2026-05-18
-8814009670585577017,Senior Business Analyst,TechMagic,Львів,,,dou.ua,https://ua.jooble.org/jdp/-8814009670585577017,"...a seamless digital experience for users worldwide. Requirements: ~4+ years of experience in Business Analysis roles within the IT industry. ~ Methodology: Solid understanding of SDLC and Agile (Scrum, Kanban) methodologies. ~ Communication: Proven experience...",2026-04-19,2026-05-18
-5602761215837216616,Middle Business Analyst (Insurance Domain Expertise Required),Sombra,Львів,,,dou.ua,https://ua.jooble.org/jdp/-5602761215837216616,"...for this position, please attach your updated resume using the provided link. Our recruitment team will review your profile, and if it aligns with our current job openings, we will contact you shortly. If you don’t receive a reply from us within 5 business days, it...",2026-05-11,2026-05-18
-8913780158525448411,Middle Business Analyst,Noltic,Львів,,,dou.ua,https://ua.jooble.org/jdp/-8913780158525448411,...processes ~ English — Upper-Intermediate or higher (B2+) Will be a plus Experience with Salesforce platform (or strong interest in it) Participation in pre-sales and discovery phases Experience working in consulting or client-facing environments BA...,2026-04-20,2026-05-18
1004265050305255663,Middle Business Analyst,TechMagic,Львів,,,dou.ua,https://ua.jooble.org/jdp/1004265050305255663,"...at your choice; Education: regular tech-talks, educational courses, paid certifications, English classes; Fun: own football team, budget for team-lunches, branded gifts; One of the best IT employers in Lviv based on DOU rating. Recruiter Yuliia Nochovna...",2026-05-04,2026-05-18
-2974854392666257725,C++ Integration Developer (UAV Simulation),Twist Robotics,Львів,,,dou.ua,https://ua.jooble.org/jdp/-2974854392666257725,"4 травня 2026 deftech бронювання C++ Integration Developer (UAV Simulation) Київ, Львів, віддалено Twist Robotics — це продуктова оборонна компанія, яка розробляє безпілотні літальні апарати (FPV, коптерного та літакового типів) і пов’язані з ними системи...",2026-05-04,2026-05-18
6049272719878983567,Senior Full-stack .NET Developer with Cloud,EPAM Systems,Львів,,,epam.com,https://ua.jooble.org/jdp/6049272719878983567,"We are seeking a Senior Full-stack .NET Developer with cloud expertise to join our Agile Squad, contributing to the integration and management of Salesforce CRM and back-office systems while supporting operations, compliance, onboarding, and marketing automation in a...",2026-05-12,2026-05-18
3046285765480600232,Senior AI Platform Engineer,ORIL,Львів,,,dou.ua,https://ua.jooble.org/jdp/3046285765480600232,"14 травня 2026 Senior AI Platform Engineer Львів, віддалено We are looking for a Senior AI Platform Engineer to join our team at ORIL . This is an opportunity to work on a high-stakes AI-driven platform where performance, reliability, and data integrity...",2026-05-14,2026-05-18
